Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth_all,7,median_posts_users,0.08750439174352218,0.15335737122452087,"(0.0462100431010726, 0.0407000083754451, 0.21443692760357802, 0.10577677824832801, 0.13438521060825098, 0.154177593178995, 0.159455611680857, 0.16628827333743398, 0.20655577282464702, 0.305587493286601)",+
Growth_all,7,num_posts,0.08339901341877558,-0.08157511754863352,"(0.019663293862253, 0.10053281529277198, 0.12938444518496198, 0.0257086782218727, -0.073307157432017, -0.0731632751945672, -0.16558470983872697, -0.0660645747015247, -0.284134061928841, -0.42878662895251796)",-
Growth_all,7,num_comments,0.07493625655390361,-0.13554147372150777,"(-0.17522510033702302, -0.0253010979177144, -0.0206217303841406, -0.0557534686388197, -0.148195098469529, -0.10727971535835301, -0.15842382900684, -0.113824435621041, -0.231410065020113, -0.31938019646150395)",-
Growth_all,7,verb_x,0.07197461429581549,0.14110110768614798,"(0.0415668032976853, 0.040779823353532, 0.0572246310727365, 0.120127427397479, 0.112008531155535, 0.15425067553312, 0.20810387955190301, 0.13273499449433002, 0.204555389258501, 0.339658921746658)",+
Growth_all,7,we_x,0.059323687403497874,-0.1255397113313962,"(-0.0772411659556915, -0.0698932579218394, -0.0887061864731825, -0.113492115347995, -0.101019808512217, -0.0986452409927074, -0.22025051884445102, -0.14985219331733, -0.192230909339148, -0.14406571660939999)",-
Growth_all,7,density,0.058100884711923095,0.06609514760177872,"(-0.144053122364016, -0.09105082395568499, -0.10802126903718598, 0.0512111031902854, 0.136473209150202, 0.140165856311526, 0.179348962812708, 0.0798538531348398, 0.190109558044917, 0.22691414873019602)",+
Growth_all,7,article_y,0.05443117031777485,-0.04481348368779038,"(-0.0407042650833068, 0.0132369634999821, 0.0452106501888177, 0.145158423176328, 0.0805734180952323, -0.0285352773266585, -0.0532028248268896, -0.179443119636956, -0.226488194328755, -0.203940610635698)",-
Growth_all,7,cause_x,0.0521732498557095,0.11128258731873535,"(0.0398765662640587, 0.0169782616288082, 0.0584355123995302, 0.0596672841177915, 0.157172898519277, 0.20720242377466, 0.18173830488249001, 0.155610121084289, 0.117214985155681, 0.11892951536076801)",+
Growth_all,7,extraversion_x,0.04924995581903477,0.09848070545384971,"(-0.0468215499279237, 0.0475001527409502, 0.039562516620900004, 0.11199141851741001, 0.192939966801033, 0.18377932851320103, 0.121979617957721, 0.0497550636620791, 0.0789662021572412, 0.20515433749588502)",+
Growth_all,7,we_y,0.049238369911323875,-0.09923260852118726,"(-0.05686023003754499, -0.17307325017129901, -0.114375325702716, -0.0879072448157861, -0.116530192311434, -0.143859551913412, -0.0221692726692515, -0.0519079144127645, -0.0491998076575295, -0.17644329552013502)",-
Growth_all,7,conj_y,0.0465219162298706,0.10346826449677611,"(0.0137972079698429, 0.0372590065517178, 0.0315033421697622, 0.0128535868984485, 0.056412682061046, 0.118457570553571, 0.201490563232503, 0.0444039419605995, 0.22705335491254003, 0.29145138865773)",+
Growth_all,7,fraction_comments_replies,0.04344831733651412,-0.08428009876519263,"(-0.121422739631553, -0.11168373621469001, -0.14052412807726902, -0.11473915651474198, -0.109182192873483, -0.12870326403359, -0.0314142306972865, -0.0519989250262206, 0.0300870736462417, -0.063219688229334)",-
