Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth 1 year posts,7,std_activities,0.015003306902214977,0.023158499451532876,"(0.00740360549171176, -0.0603238877282864, -0.0162316634860607, -0.0473856585838959, -0.0166008189208935, 0.0804384710655469, 0.0352828159008551, 0.0888144840549129, 0.0436349291592566, 0.11655271756218198)",+
Growth 1 year posts,7,agreeableness_x,0.014768951457267993,-0.01986031054730921,"(-0.0543251599227272, 0.0266473958114093, 0.0487974190275233, 0.0607739350134729, -0.0198947248823105, -0.07672186121190401, -0.0525457153784697, -0.0886899577856208, 0.0124131179705422, -0.0550575541150076)",-
Growth 1 year posts,7,negemo_y,0.014589148322139606,0.03086793889246182,"(-0.0207391815541103, 0.0138655196644533, 0.0536407035017408, 0.0435959678428888, 0.0929508043897501, 0.06190966177689499, 0.0568975875007446, -0.0477429727726363, 0.0212860363918949, 0.0330152621829973)",+
Growth 1 year posts,7,ipron_y,0.014589099530471664,0.002458694936869408,"(0.0135112457226679, -0.00456716302812829, -0.0298466791558148, -0.033585393806897, -0.0504585115320163, -0.084212636908003, 0.0507034577814588, 0.10469005378861802, 0.0496339107400557, 0.00871866576675307)",+
Growth 1 year posts,7,leisure_y,0.014530320987120435,-0.008845084982320714,"(-0.0687202588528193, -0.0318673836663283, -0.0527058155048915, -0.0125651110404098, 0.00424801896404934, -0.097275204136866, 0.0698589919230826, 0.00510370078996252, 0.0411712610777476, 0.0543009506232657)",-
Growth 1 year posts,7,ingest_x,0.014460873594566706,-0.04629778676682646,"(-0.0011346464065549, -0.0388630596524775, -0.0216749816491563, -0.0652291767863804, -0.0298037875226005, -0.0595213185517276, -0.0778007738294326, -0.0263504607005993, -0.0851077225705766, -0.0574919399987589)",-
Growth 1 year posts,7,fraction_singletons,0.01442474739171765,-0.013921520465505263,"(0.0961913953170638, -0.0282883798871736, -0.0419193969738743, -0.0138693333277969, -0.0044360404729991395, -0.0898208944165094, -0.026128447630662, -0.0421617013958214, -0.0128446032653576, 0.0240621973980779)",-
Growth 1 year posts,7,verb_y,0.014385840262976079,0.05097696618204008,"(0.0332420896233271, 0.0228533820746778, 0.0302133926833884, 0.0667667025875409, 0.0239676490611593, 0.0843492502814961, 0.063145699890345, 0.080673531543907, 0.0273565103040834, 0.0772014537704758)",+
Growth 1 year posts,7,ppron_x,0.014327020138961139,-0.05187311175994166,"(-0.0434703613071823, -0.05525432570429, -0.055687084120704, -0.0474105725796369, -0.0493838273090973, -0.0668127325363976, -0.0301688606974362, -0.0625537726528016, -0.0513402987026371, -0.0566492819892336)",-
Growth 1 year posts,7,extraversion_y,0.014114118362394932,-0.040658393564763536,"(0.0100604565037679, -0.0416608672646638, -0.006709928043922829, -0.012241898462066001, -0.0600836495651238, -0.0247243826524954, -0.0510621496599001, -0.0361443934086813, -0.042366492218733, -0.14165063087581697)",-
Growth 1 year posts,7,social_x,0.013977253847324738,0.040236155734827625,"(0.0578623047072269, 0.0018649262695599601, 0.0402929666536087, 0.039629280619187995, 0.00186537179817636, 0.0255335071091004, 0.09925500357153699, 0.0624294139910029, 0.035469755838737, 0.038159026790139)",+
Growth 1 year posts,7,drives_x,0.013972901802101562,0.046428808647287746,"(0.00791509898665645, 0.0509432415524885, 0.0820529941335555, 0.0619986385434576, 0.0110964078558963, 0.0591193399293742, 0.011490603515239, 0.0300243828758452, 0.0507555312804499, 0.0988918477999148)",+
Growth 1 year posts,7,median_karma_comments,0.013902317199375328,0.032438011048140564,"(0.0364693627397256, 0.0673799988396586, 0.0927170832345779, 0.0148124885613473, 0.0459624139912133, 0.00015394134207236202, -0.0218137678771757, 0.0103146326748118, 0.0469988517130938, 0.0313851052620806)",+
Growth 1 year posts,7,anx_x,0.013705712488568597,0.036920750439168114,"(0.0291951859375381, 0.0167786546779586, 0.0645650126072744, 0.0458482792865775, 0.0424187862659913, 0.11517038153127498, 0.0504283550400773, 0.0527708512446322, 0.0024137038544851603, -0.0503817060541284)",+
Growth 1 year posts,7,social_y,0.013661730274603462,-0.04263874597543358,"(-0.0344060173954544, -0.0628781133188955, -0.0484490287388458, -0.0077544850717952, -0.0167074223303452, -0.000380977004013821, -0.0661217884324821, -0.0813920728689428, -0.0610520616389548, -0.0472454929546061)",-
Growth 1 year posts,7,affect_y,0.013382079967629074,-0.02508133555799883,"(0.0135034770532798, -0.0178154349410507, 0.0267751617743488, 0.0165027519974629, 0.0450879753502585, -0.043996230743325995, -0.0978527026580695, -0.0800764890352954, -0.0109015297547287, -0.10204033462286802)",-
Growth 1 year posts,7,they_x,0.013333133051033919,0.04101613561844612,"(0.0545658336728582, 0.05854200090305099, 0.0626990391864654, 0.0314531181519975, 0.0660879611063667, 0.0496490250146019, 0.0305669903599183, 0.0043094334427207295, 0.0363261100556264, 0.0159618442908552)",+
Growth 1 year posts,7,male_y,0.013276386283280447,0.002986412607248863,"(-0.0371937257630344, -0.0064648312499090204, 0.008648330181158171, 0.0356990006829963, 0.0904822012709003, 0.0309003118025946, 0.0293926659662685, -0.0010852654217815099, -0.06885561569874701, -0.0516589456979573)",+
