Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Retention,7,tentat_x,0.029677109711993426,-0.08264083972416858,"(-0.044623966404914, -0.0436408580060988, -0.0441656997348356, -0.101710976481931, -0.118611542698601, -0.0504212238185041, -0.113238973392461, -0.12224886571081402, -0.0738000516667012, -0.11394623932682499)",-
Retention,7,differ_x,0.028285617298062123,0.0012034089567229066,"(0.00504125196922334, -0.0103737744460025, -0.124171731099349, -0.0733600139903634, -0.0313225955550422, -0.0901062360089559, 0.0298213670904115, 0.0832564692799376, 0.0802715983293036, 0.142977753998066)",+
Retention,7,we_x,0.028020119914797713,-0.07046886077583427,"(-0.0636235252443495, -0.0966680844449163, -0.123794932883672, -0.073450218431588, -0.0284922687407012, -0.0546335550897834, -0.0615232400594599, -0.112316398605869, -0.0497076936280376, -0.0404786906299658)",-
Retention,7,differ_y,0.026956625811922118,0.03443719717762545,"(0.0130790300035814, -0.0827889943751515, 0.04633148053868799, 0.0497446229069895, 0.100354417174634, 0.135038869977148, 0.0946275684918654, -0.0386329543820586, -0.00858350991126237, 0.0352014413518207)",+
Retention,7,auxverb_x,0.026862308532153427,-0.04714594823651268,"(0.0562065072728168, -0.0250175422914829, -0.0037326157916620396, -0.00964524461003452, -0.11249437471359501, -0.0612113724699163, -0.13818826888124802, -0.0721942588742084, -0.0388336699698818, -0.0663486420359146)",-
Retention,7,social_y,0.025907208056395615,-0.0690523979940632,"(-0.0219657246621003, -0.0607880496820679, -0.0184219794162846, -0.0922502083228701, -0.132797713228789, -0.0517831432373758, -0.105827811532711, -0.142036855855302, -0.0276401958022089, -0.0370122982009223)",-
Retention,7,num_users_comments,0.025325253177047695,0.04142616730411405,"(-0.0308146663085695, 0.114734663056209, 0.0874308698961663, 0.167018066129549, -0.00392287766038691, 0.0240485783112517, -0.0220458176809546, 0.0715919571999178, -0.0223586514941524, 0.0285795515921102)",+
Retention,7,bio_x,0.02529139055617996,0.05978757656100694,"(-0.000388170607137062, 0.0774761556354594, 0.0990609381184274, 0.125219672435039, 0.0267888341099616, -0.000608703124757938, 0.0671331441093371, 0.10698760757936, 0.0990569356788903, -0.00285064832451045)",+
Retention,7,drives_x,0.025013052458699496,0.06312611223915657,"(0.0296643240045484, 0.118740646207031, 0.121483171372714, 0.0578266419292521, -0.009379263402159421, 0.0777861888481438, 0.0732757192565177, 0.0410754518422761, 0.0541374555516134, 0.0666507867816286)",+
Retention,7,time_x,0.02492639357448311,0.06850631188114967,"(0.0257294097970314, -0.00782565027733391, 0.0612523655830961, 0.13316812616612, 0.11489174920283, 0.0362824419982547, 0.0406748651436649, 0.13183736888935801, 0.0898364184352109, 0.0592160238732645)",+
Retention,7,body_y,0.02459696459763938,-0.05833011715908325,"(-0.0353197534542139, -0.0198407151129464, -0.0180523426073537, -0.013570183130911002, -0.0371897134095427, -0.0721358950012972, -0.133715246479152, -0.110710357497325, -0.0923415866592788, -0.0504253782388118)",-
Retention,7,max_parent_weight,0.024021611766537464,0.0363998438004746,"(-0.022430871338346, -0.0572141496892683, -0.0653160610017439, 0.00638478853529434, 0.0667918640662631, 0.10904333077873402, 0.0382194216109238, 0.13065583714524, 0.0869962835934135, 0.0708679943042354)",+
Retention,7,median_comments_users,0.023703103121095775,0.007693350940217376,"(0.0439852841586971, 0.0802723517308992, -0.0224992348756955, 0.0058178389500822, 0.147061433700285, 0.0306356717932565, -0.11942671791264901, -0.0293354251185182, -0.0705708691734604, 0.0109931761492769)",+
Retention,7,death_x,0.023697956932350245,-0.03993912126221781,"(-0.00297324052622843, 0.0323672893620305, 0.0343600970306583, -0.0397611812887583, 0.0116646422990478, -0.119677210588526, -0.11917471714082402, -0.0955698910764257, -0.0344574330456279, -0.0661695676475243)",-
Retention,7,social_x,0.023549217794811665,-0.021192574234115243,"(0.0522882850346816, -0.10132187659465, -0.10455354103967501, -0.0614469683774545, -0.00837759696446562, -0.0678191368281767, -0.0495531877188438, 0.00258623897791012, 0.0374882484854321, 0.0887837926840894)",-
Retention,7,avg_gap_comments,0.02277186551156276,0.0591844094380999,"(0.0728674186208406, 0.0642790260749249, 0.0846588261806657, 0.0531540407213115, 0.0306720092201895, -0.0110554135903117, 0.0054460116266869, 0.12785627925734802, 0.0833085302601745, 0.0806573660091691)",+
Retention,7,friend_x,0.021521024127651115,0.06147886672063767,"(-0.0184723710575539, 0.0475026721554144, 0.0412032841673779, 0.10237448653513499, 0.11235707143607301, 0.0665335670467116, 0.055334638631333, 0.141365490370675, 0.0360409302268722, 0.0305488976943385)",+
