Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth_1year,7,death_y,0.03539223021550453,-0.04294404661781572,"(-0.0319884526870158, -0.00119926828765379, -0.0127109404499147, -0.0738582238568079, -0.259799442006345, -0.13271622739150998, -0.11120624734543501, 0.0446957280698359, 0.0765921032637985, 0.0727505045128907)",-
Growth_1year,7,ipron_x,0.03440060058541516,0.08878527534437612,"(0.0771402628175362, 0.131949550230444, 0.107964606525881, 0.11220756583437198, 0.153063775409179, 0.0515895602727812, 0.0110179143760714, -0.019277161884766, 0.0848711303493346, 0.177325549512928)",+
Growth_1year,7,median_comments_users,0.03396552834544521,0.0719982093443837,"(-0.0866614324765446, 0.0547293508508833, 0.0491807824967507, 0.0805822556553454, 0.0553243309847829, 0.0811146473976165, 0.138261609998953, 0.20235292450122896, 0.10650660151604902, 0.0385910225187718)",+
Growth_1year,7,quant_x,0.03129350427061154,-0.08972301479575052,"(0.0221819440726377, -0.0074905016034582, -0.12055385489720699, -0.0879520106829688, -0.157206565556095, -0.121565387654497, -0.111634066608118, -0.0656105748457683, -0.16951968696002498, -0.0778794432220057)",-
Growth_1year,7,work_x,0.03126224832702086,0.0366769993087573,"(0.00213853655287722, -0.0955138700064068, -0.0195490927952458, 0.0380789793489285, 0.0358034431618741, 0.043711368514830005, 0.0449632944682119, 0.23729397701390098, 0.0403410910245371, 0.0395022658040658)",+
Growth_1year,7,shehe_x,0.030987385414107716,0.06862297483567693,"(-0.0224833393702167, 0.0448921711892401, 0.0267198418942757, -0.0301631490642966, 0.0435033927664877, -0.0303136687374697, 0.10203983591067402, 0.0882162017982418, 0.161722409727101, 0.302096052242732)",+
Growth_1year,7,num_users_posts,0.02803739525443555,-0.047730261843134704,"(-0.13771130665247197, -0.0786941856531087, -0.149816539624417, -0.113037958800637, -0.0491418662149815, -0.0216739685372493, 0.0269767239834784, 0.0502577792781708, 0.035695213070677, -0.0401565092808078)",-
Growth_1year,7,adj_y,0.02717900276723383,-0.08065190577297376,"(-0.03191477851954, -0.027534349568979, 0.033291703380695, -0.0531521503083904, -0.157956194911298, -0.0833356750046969, -0.135257517151271, -0.143274615884026, -0.0205731589615293, -0.186812320800702)",-
Growth_1year,7,interrog_y,0.026780912350037895,0.08080334542220972,"(0.00295674539501557, -0.0172182468748024, -0.009925768380805021, 0.0902830659582514, 0.11132086303561199, 0.0965806174089263, 0.0359245915625955, 0.164433642389697, 0.212452731731293, 0.121225211996314)",+
Growth_1year,7,density,0.026295762497162763,0.04998010909640559,"(-0.10278333968787501, -0.056868017096597, -0.0315461793863366, 0.0367123372944426, 0.136604992593715, 0.0892878167431159, 0.12033383560506401, 0.130508549687162, 0.0458173221588, 0.131733773052565)",+
Growth_1year,7,insight_x,0.02625984802963831,-0.08501373048570351,"(-0.00215975053829561, -0.0183154789086791, 0.0021413898958387, -0.0378941329038957, -0.0938320841645055, -0.110168676185495, -0.162013692828538, -0.142310838871015, -0.117675588021734, -0.167908452330716)",-
Growth_1year,7,std_karma_posts,0.025248511225614424,0.02566532485552328,"(-0.00330388150948583, -0.10578384419046902, -0.0624619114284395, 0.0218035409972298, 0.166427662217226, 0.0972249246087789, 0.11337818584041498, -0.062744547250862, 0.0469316812425639, 0.0451814380282755)",+
Growth_1year,7,neuroticism_x,0.02486411241586845,-0.07626051286835508,"(0.0433594385840272, -0.0034761546158270603, -0.007313087535920009, -0.0377721592031416, -0.0589295731591836, -0.151534746669608, -0.0852210893521478, -0.130794265468312, -0.15887802251171498, -0.17204546875172302)",-
Growth_1year,7,anger_x,0.024770318586915717,-0.05388084486345025,"(0.0414048391733304, 0.0495001456512568, -0.0254130610593519, -0.0836811468406187, -0.103432177779036, -0.17710579496813397, -0.0883890567338894, -0.0886203702243801, -0.075324714822361, 0.0122528889686814)",-
Growth_1year,7,home_y,0.024546530962828394,-0.08099093622499327,"(0.0363376992653863, -0.00677514007659438, 0.00421525642757983, -0.0564965555533908, -0.10667266918979303, -0.0839400473647757, -0.10606593031954901, -0.11942653006252699, -0.16541965427289498, -0.205665791103374)",-
Growth_1year,7,median_posts_length,0.0245015520813303,0.04748031024947536,"(-0.0155785245147865, -0.0157637764382647, 0.0180097938724946, 0.0564909950028739, -0.0535480105729295, -0.0272946988622669, 0.020040518454306, 0.0578397590923137, 0.234142434404423, 0.20046461205659)",+
Growth_1year,7,transitivity_parents,0.024417908047103306,-0.08208743527282783,"(-0.0493066782341955, -0.0745192310094153, -0.122380278425643, -0.115216950771216, -0.068767395388865, -0.0792490254234818, -0.0643867764947616, -0.0689262106401679, -0.0964270817508281, -0.08169472458970402)",-
Growth_1year,7,median_activities,0.024319136826316878,0.02996816224608903,"(-0.0697558232587408, -0.0887609705288125, -0.0123319751480417, -0.0021147426478729, 0.014656224358496998, 0.0152190769936654, 0.0310544537467905, 0.113965891120008, 0.0710965199661953, 0.226652967859202)",+
Growth_1year,7,swear_y,0.023205307977392085,-0.07759837885800826,"(-0.0344637144272524, -0.08114655790850599, -0.0698210976558892, -0.112501222223021, -0.15678613558542998, -0.0408020642068648, -0.0677711385148825, -0.0613091859722731, -0.0413896867424955, -0.109992985343468)",-
Growth_1year,7,conj_y,0.02263775582437364,0.034205131452064545,"(-0.000581151065109711, 0.0571038960263225, 0.0513804885075311, -0.0104651814336834, -0.112481953531345, 0.00239971015439937, -0.0258306838626357, 0.0253089009372889, 0.0811390810409594, 0.274078207746918)",+
Growth_1year,7,compare_y,0.022513456224240537,0.06040435365958543,"(-0.0113275287464344, -0.0373402747359573, 0.0358960308806876, 0.0236341571029378, 0.0811633136352609, 0.122092261953614, 0.111348982821973, 0.17759998697409696, 0.12030760744938901, -0.0193310007397132)",+
Growth_1year,7,relig_y,0.022394971285741007,-0.04079142543088245,"(-0.0232530893190441, -0.00131167784301094, -0.0218305356156444, -0.00612155245253131, 0.0214351227623117, -0.11730470734685902, -0.174221054802424, -0.0798777777896961, -0.0672352830601864, 0.0618063011582601)",-
Growth_1year,7,median_replies,0.022182729719817544,0.05270097666770276,"(0.12761716124781, 0.10164238373505599, 0.0912272700410858, 0.0489826747713167, 0.0185683070628733, 0.0408590907498114, 0.032676774635562, 0.0429174716148017, 0.00698912965269451, 0.0155295031660161)",+
Growth_1year,7,article_x,0.021938083318087748,0.05528813957113572,"(0.00487479252166735, 0.0575266431990125, 0.11046325012714099, 0.0589532710062218, 0.115091436808354, 0.141126041945069, 0.0793193702765806, 0.0825461148923567, -0.0665668436312995, -0.0304526814337464)",+
Growth_1year,7,power_y,0.02163006894448159,-0.07630885844300982,"(0.00210670096558786, -0.0222151562259287, -0.0533227234041661, -0.0745200076736869, -0.0531536442823029, -0.11055954594790303, -0.11013053437095299, -0.18233316467599303, -0.071900364767252, -0.0870601440475004)",-
Growth_1year,7,adverb_x,0.0212754490486021,0.07337577727903473,"(-0.0251177570717528, -0.00777218293647288, 0.0763473646329068, 0.0902827516173496, 0.0424296439006167, 0.104385647927888, 0.138210833525386, 0.073579165254535, 0.0707020740262428, 0.17071023191364804)",+
Growth_1year,7,fraction_singletons,0.021238188705720713,-0.060982278163099715,"(0.0519824139591716, 0.028861774623479, -0.148767352161623, -0.07631570432375999, -0.133360074736659, -0.0504330582709604, -0.0544932838356341, -0.0235434182335469, -0.0735151066417273, -0.130238972009737)",-
Growth_1year,7,prep_y,0.02116384172989131,-0.02287827029127409,"(-0.0835685305211865, -0.0184559605756321, -0.0254667394821558, -0.123249777594327, 0.0115487142765669, 0.0664244524323205, 0.10607860758369801, 0.0257893606785265, -0.115976199214745, -0.0719066304958064)",-
Growth_1year,7,health_y,0.02097936009930041,0.07133774263041248,"(0.009517317917478979, -0.0223238854878532, -0.00699081403488005, 0.057759178880034005, 0.03534965973455, 0.0696105200972172, 0.0706612301300099, 0.12919067448760602, 0.20956045243732602, 0.16104309214263599)",+
Growth_1year,7,adverb_y,0.020945923808011628,-0.07525761725701106,"(0.0124122764580833, -0.0441356790632536, -0.0643638884418219, -0.0725571923376568, 0.0147530581302402, -0.0521148407069689, -0.105604598312074, -0.149571716786869, -0.15828701316622001, -0.13310657834357)",-
Growth_1year,7,sad_x,0.020867096840211978,-0.086444437693488,"(0.00159503304974046, -0.0213660134861241, -0.100837740484632, -0.0737747853899803, -0.0986811188033802, -0.11571995065358501, -0.0759159803189368, -0.10562570556155901, -0.11522919304218801, -0.15888892224423498)",-
Growth_1year,7,median_len_comemnts,0.020598803271072746,-0.012423656372739414,"(-0.0511356013985685, -0.0994970064848393, -0.119569927093614, -0.0677213004551946, 0.0444065907897116, 0.0784331857630566, 0.0309255611917903, 0.0748284835024427, 0.0335264802648224, -0.0484330298070013)",-
Growth_1year,7,drives_x,0.020252001259651195,0.06753098839471114,"(0.00304455432030658, 0.0757650922086087, 0.0731357058451714, 0.0505639091614458, 0.0980540456741806, -0.0505434134037407, 0.0613476705236722, 0.0450029902590508, 0.18261703755044603, 0.13632229180797)",+
Growth_1year,7,avg_gap_posts,0.019992927699660733,0.04297318792765683,"(0.03913723014218601, -0.0511551119131495, -0.0630453044511381, -0.0644713225374923, -0.0256133129795657, 0.0961581702100957, 0.0691126897460092, 0.132068505643185, 0.14914867203854598, 0.148391663377892)",+
Growth_1year,7,male_x,0.019184800825443424,0.007506358756820741,"(-0.0267008328078346, -0.0122101717739464, -0.0417261944207217, 0.0160610176103004, 0.0516286270734062, 0.10043634355563401, 0.0638522883779809, 0.11763519136129501, 0.0295779933188396, -0.223490674726746)",+
