Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth 2 years,7,density_parents,0.018290985508957885,-0.03663156573071847,"(-0.00594774130244976, 0.0213571824695025, 0.0343543244852485, 0.0381768582945547, 0.0487383252426773, -0.0221358149463057, -0.0838406394838415, -0.0560537825248307, -0.191600348685216, -0.149364020856524)",-
Growth 2 years,7,i_x,0.017897328294054226,0.044473140340777276,"(-0.0032248445668475604, -0.0416096146969404, -0.0417213479235806, -0.00338124861049125, 0.07441083300974, 0.00933759642017024, 0.0358017751691613, 0.11202834019516801, 0.10279964965792698, 0.20029026475346598)",+
Growth 2 years,7,median_len_comemnts,0.017843521943575507,-0.015453771906999031,"(-0.0629913222573149, -0.0658633304756263, -0.108718262593426, -0.0257644647041713, 0.0459271106537058, -0.0355251647655875, 0.0120484241153275, 0.0924965332040896, 0.05618740100548, -0.0623346432524672)",-
Growth 2 years,7,parents_bigger_than01,0.01768389670383967,-0.058088277886770456,"(-0.0599042840620995, -0.0186519526608447, -0.0704791594621493, 0.0186831201978702, -0.0775742451007007, -0.0174301346410323, -0.0848049120405198, -0.10728008111314999, -0.0756093700816533, -0.0878317599034251)",-
Growth 2 years,7,num_users_posts,0.0174287074559265,-0.009782232627952048,"(-0.100506232656931, -0.0552391649514023, -0.0703268532949945, -0.0648067487491518, -0.0217192415300843, -0.0163162843551659, 0.0579224476754931, 0.0286590823459278, 0.11031535504938099, 0.0341953141874074)",-
Growth 2 years,7,compare_x,0.017425836743160512,0.03745438669190608,"(-0.0427310531841633, -0.00809235631488133, 0.0840107937325701, 0.0818955173695571, 0.0618721209192103, 0.0862328294331575, 0.0194304226003977, 0.092811918114051, -0.0329506858976175, 0.0320643601467793)",+
Growth 2 years,7,openness_y,0.017376589584547936,-0.011880757508035805,"(0.113032776174013, 0.0711776659726174, -0.0328822240400467, -0.0532762833901151, -0.0350099215350346, -0.0742351935452833, -0.0506292116413145, 0.0053061687951921205, -0.007824690958139379, -0.054466660912247)",-
Growth 2 years,7,assent_x,0.017139934454646632,-0.05612551537822079,"(-0.0669965517486401, -0.0764492322711565, -0.06183610764655301, -0.0151955487196849, -0.0518677838040622, -0.0355712991063045, -0.0339654972488832, -0.0743226867989675, -0.105972287989619, -0.0390781584483369)",-
Growth 2 years,7,focuspresent_y,0.017090331579888048,0.006329620316350444,"(-0.0510364313928089, -0.0445681974846502, -0.127810647690829, 0.0493462881132607, -0.004599535680711021, 0.0823068421531176, -0.0382519061861219, 0.0391789569735695, 0.0791631114435769, 0.0795677229151008)",+
Growth 2 years,7,median_posts_length,0.017028963576376448,0.03491953155709537,"(-0.0144400934837544, -0.0484003399182932, 0.0133389081661169, -0.0229690214825537, -0.0286414155561053, -0.004450253036314021, 0.0262520981096346, 0.0789488584805918, 0.11676693609495599, 0.232789638196675)",+
Growth 2 years,7,extraversion_y,0.016877718020389742,-0.05606473215018495,"(0.00897875746964711, -0.0653986841705178, 0.0216598151082059, -0.0433072318180465, -0.0751754880004397, -0.0960989708578552, -0.0516026461821118, -0.0578210596547487, -0.0163075177543818, -0.18557429564160102)",-
